match_id,team,total_xG,shot_count,avg_shot_xG,goals,rolling_xG,rolling_shots,rolling_conversion,h_a
26692,Manchester City,2.646974926,19,0.13931446978947368,1,1.9631611603999999,19.8,0.08080808080808081,a
26703,Manchester City,3.1280964040000003,15,0.20853976026666668,1,2.3357474774,19.6,0.08163265306122448,a
26720,Manchester City,2.158988448,23,0.09386906295652174,0,2.4933003730000003,20.2,0.04950495049504951,h
26726,Manchester City,0.745014964,8,0.0931268705,0,2.3683867912,17.4,0.034482758620689655,a
26739,Manchester City,3.22361124,17,0.1896241905882353,3,2.3805371964,16.4,0.06097560975609756,h
26747,Manchester City,1.587434521,12,0.13228621008333333,2,2.1686291154000004,15.0,0.08,a
26753,Manchester City,0.638103255,10,0.0638103255,1,1.6706304855999998,14.0,0.08571428571428572,h
26762,Manchester City,1.102585458,12,0.09188212150000001,1,1.4593498876,11.8,0.11864406779661017,a
26777,Manchester City,2.520266635,24,0.10501110979166667,1,1.8144002218000002,15.0,0.10666666666666667,h
26788,Manchester City,1.5858931760000001,14,0.11327808400000001,2,1.486856609,14.4,0.09722222222222222,a
26798,Manchester City,1.979860377,10,0.1979860377,3,1.5653417802,14.0,0.11428571428571428,h
26803,Manchester City,2.669802053,21,0.12713343109523811,2,1.9716815398,16.2,0.1111111111111111,a
26816,Manchester City,3.209630494,17,0.18880179376470588,6,2.393090547,17.2,0.16279069767441862,a
26828,Manchester City,2.360435209,15,0.15736234726666665,3,2.3611242617999997,15.4,0.2077922077922078,h
26833,Manchester City,0.743190832,7,0.10617011885714286,1,2.192583793,14.0,0.21428571428571427,a
26848,Manchester City,2.120038267,11,0.19273075154545455,4,2.220619371,14.2,0.22535211267605634,h
26859,Manchester City,0.0,16,0.0,0,1.6866589603999997,13.2,0.21212121212121213,h
26865,Manchester City,2.386414641,12,0.19886788675,1,1.5220157898,12.2,0.14754098360655737,a
26878,Manchester City,0.72123391,14,0.05151670785714286,0,1.19417553,12.0,0.1,a
26889,Manchester City,2.057895137,12,0.17149126141666668,2,1.457116391,13.0,0.1076923076923077,h
26898,Manchester City,2.072881657,18,0.11516009205555555,2,1.4476850689999998,14.4,0.06944444444444445,h
21934,Manchester United,0.984,10,0.0984,1,0.984,10.0,0.1,a
21940,Manchester United,0.719,14,0.05135714285714286,1,0.8514999999999999,12.0,0.08333333333333333,h
21950,Manchester United,0.841,11,0.07645454545454546,1,0.848,11.666666666666666,0.08571428571428572,a
21957,Manchester United,1.555,19,0.0818421052631579,0,1.02475,13.5,0.05555555555555555,h
21972,Manchester United,1.298,21,0.061809523809523814,2,1.0794000000000001,15.0,0.06666666666666667,h
21983,Manchester United,1.477,14,0.10550000000000001,2,1.178,15.8,0.0759493670886076,a
21992,Manchester United,0.714,7,0.102,0,1.177,14.4,0.06944444444444445,h
21998,Manchester United,0.6990000000000001,12,0.05825,1,1.1486,14.6,0.0684931506849315,a
22012,Manchester United,2.74,15,0.18266666666666667,1,1.3856000000000002,13.8,0.08695652173913043,h
22017,Manchester United,2.073,9,0.23033333333333333,3,1.5406000000000002,11.4,0.12280701754385964,a
22032,Manchester United,0.424,8,0.053,0,1.33,10.2,0.09803921568627451,a
22044,Manchester United,4.3790000000000004,28,0.15639285714285717,2,2.063,14.4,0.09722222222222222,h
22051,Manchester United,1.127,20,0.05635,0,2.1486,16.0,0.075,h
22060,Manchester United,0.672,6,0.112,0,1.735,14.2,0.07042253521126761,a
22072,Manchester United,0.7330000000000001,11,0.06663636363636365,0,1.467,14.6,0.0273972602739726,a
22082,Manchester United,1.201,13,0.09238461538461538,3,1.6224,15.6,0.0641025641025641,h
22091,Manchester United,0.656,10,0.0656,1,0.8778,12.0,0.06666666666666667,a
22099,Manchester United,0.923,9,0.10255555555555557,2,0.8370000000000001,9.8,0.12244897959183673,h
22111,Manchester United,3.229,21,0.15376190476190477,4,1.3484000000000003,12.8,0.15625,a
22122,Manchester United,0.973,12,0.08108333333333333,3,1.3964,13.0,0.2,h
22125,Manchester United,2.446,17,0.1438823529411765,2,1.6454,13.8,0.17391304347826086,a
22139,Manchester United,3.613,21,0.17204761904761906,2,2.2368,16.0,0.1625,a
22152,Manchester United,1.9809999999999999,21,0.09433333333333332,1,2.4484000000000004,18.4,0.13043478260869565,h
22160,Manchester United,0.154,2,0.077,1,1.8334,14.6,0.1232876712328767,a
22172,Manchester United,2.902,15,0.19346666666666668,2,2.2192,15.2,0.10526315789473684,h
22182,Manchester United,3.5180000000000002,25,0.14072,4,2.4335999999999998,16.8,0.11904761904761904,h
22187,Manchester United,0.991,11,0.0900909090909091,1,1.9091999999999998,14.8,0.12162162162162163,a
22201,Manchester United,1.569,19,0.08257894736842104,3,1.8268,14.4,0.1527777777777778,a
22211,Manchester United,0.814,9,0.09044444444444444,2,1.9588,15.8,0.1518987341772152,h
22215,Manchester United,1.524,8,0.1905,2,1.6832,14.4,0.16666666666666666,a
22231,Manchester United,1.4969999999999999,17,0.08805882352941176,3,1.279,12.8,0.171875,h
22239,Manchester United,3.061,27,0.11337037037037037,1,1.693,16.0,0.1375,h
22250,Manchester United,0.34299999999999997,7,0.048999999999999995,0,1.4477999999999998,13.6,0.11764705882352941,a
22259,Manchester United,0.552,14,0.03942857142857143,0,1.3954,14.6,0.0821917808219178,h
22267,Manchester United,1.004,11,0.09127272727272727,2,1.2913999999999999,15.2,0.07894736842105263,a
22284,Manchester United,1.971,15,0.13140000000000002,1,1.3861999999999999,14.8,0.05405405405405406,h
22290,Manchester United,2.447,23,0.1063913043478261,0,1.2634,14.0,0.04285714285714286,a
22300,Manchester United,3.028,18,0.16822222222222222,3,1.8004000000000002,16.2,0.07407407407407407,h
26602,Manchester United,2.042675396,14,0.14590538542857143,1,2.0985350792000004,16.2,0.08641975308641975,h
26612,Manchester United,1.285558126,11,0.11686892054545454,1,2.1548467044,16.2,0.07407407407407407,a
26631,Manchester United,1.50086669,8,0.18760833625,0,2.0608200424,14.8,0.06756756756756757,h
26632,Manchester United,3.026930448,20,0.1513465224,3,2.1768061320000003,14.2,0.11267605633802817,a
26649,Manchester United,2.450990032,15,0.16339933546666666,0,2.0614041383999995,13.6,0.07352941176470588,a
26660,Manchester United,0.600721394,11,0.05461103581818182,0,1.7730133379999997,13.0,0.06153846153846154,h
26670,Manchester United,0.449980327,10,0.0449980327,0,1.6058977782,12.8,0.046875,a
26675,Manchester United,1.765549895,23,0.07676303891304348,2,1.6588344192000002,15.8,0.06329113924050633,h
26690,Manchester United,2.654681858,18,0.14748232544444445,1,1.5843847011999999,15.4,0.03896103896103896,a
26697,Manchester United,2.160503865,11,0.19640944227272727,1,1.5262874678,14.6,0.0547945205479452,h
26708,Manchester United,1.236904085,13,0.09514646807692308,2,1.653524006,15.0,0.08,h
26718,Manchester United,1.269122953,11,0.11537481390909092,1,1.8173525311999998,15.2,0.09210526315789473,a
26727,Manchester United,1.761607486,11,0.16014613509090908,4,1.8165640494000002,12.8,0.140625,h
26733,Manchester United,0.25608317300000005,5,0.05121663460000001,0,1.3368443124,10.2,0.1568627450980392,a
26744,Manchester United,1.662317749,17,0.09778339700000001,2,1.2372070892,11.4,0.15789473684210525,h
26753,Manchester United,2.046621635,10,0.20466216350000002,2,1.3991505992,10.8,0.16666666666666666,a
26769,Manchester United,2.446880097,23,0.10638609117391305,0,1.6347020280000002,13.2,0.12121212121212122,h
26781,Manchester United,0.358875666,11,0.03262506054545455,0,1.354155664,13.2,0.06060606060606061,a
26789,Manchester United,1.006150873,10,0.10061508729999999,0,1.504169204,14.2,0.056338028169014086,h
26797,Manchester United,1.688960959,13,0.1299200737692308,2,1.509497846,13.4,0.05970149253731343,a
26811,Manchester United,3.1264580730000002,24,0.130269086375,3,1.7254651336000002,16.2,0.06172839506172839,h
26818,Manchester United,1.3210943940000002,10,0.13210943940000003,1,1.5003079930000003,13.6,0.08823529411764706,h
26826,Manchester United,0.201988161,4,0.05049704025,1,1.468930492,12.2,0.11475409836065574,a
26838,Manchester United,1.509265363,17,0.08878031547058823,0,1.56955339,13.6,0.10294117647058823,h
26850,Manchester United,1.433215007,16,0.0895759379375,0,1.5184041996000002,14.2,0.07042253521126761,a
26855,Manchester United,0.647795094,9,0.07197723266666667,2,1.0226716038,11.2,0.07142857142857142,a
26871,Manchester United,1.5893143730000001,10,0.1589314373,2,1.0763155996,11.2,0.08928571428571429,h
26877,Manchester United,1.311066868,10,0.13110668679999998,1,1.298131341,12.4,0.08064516129032258,h
26888,Manchester United,1.1389201279999999,18,0.06327334044444444,3,1.2240622939999999,12.6,0.12698412698412698,a
26894,Manchester United,1.886975204,23,0.08204240017391305,0,1.3148143334,14.0,0.11428571428571428,a
21931,Newcastle United,0.905,9,0.10055555555555556,1,0.905,9.0,0.1111111111111111,a
21943,Newcastle United,1.534,9,0.17044444444444445,1,1.2195,9.0,0.1111111111111111,h
21954,Newcastle United,5.151,22,0.23413636363636361,8,2.53,13.333333333333334,0.25,a
21958,Newcastle United,3.329,20,0.16645000000000001,2,2.72975,15.0,0.2,h
21973,Newcastle United,1.978,10,0.1978,2,2.5794,14.0,0.2,a
21981,Newcastle United,3.7319999999999998,10,0.3732,4,3.1448,14.2,0.23943661971830985,h
21994,Newcastle United,2.6580000000000004,13,0.2044615384615385,2,3.3695999999999997,15.0,0.24,a
22001,Newcastle United,1.248,9,0.13866666666666666,1,2.589,12.4,0.1774193548387097,h
22005,Newcastle United,0.306,8,0.03825,0,1.9843999999999997,10.0,0.18,a
22021,Newcastle United,2.152,14,0.15371428571428572,4,2.0192,10.8,0.2037037037037037,h
22032,Newcastle United,2.919,22,0.13268181818181818,1,1.8566000000000003,13.2,0.12121212121212122,h
22037,Newcastle United,1.325,13,0.10192307692307692,0,1.59,13.2,0.09090909090909091,a
22053,Newcastle United,1.6139999999999999,9,0.17933333333333332,1,1.6631999999999998,13.2,0.09090909090909091,a
22062,Newcastle United,4.841,27,0.17929629629629631,3,2.5702000000000003,17.0,0.10588235294117647,h
22069,Newcastle United,1.429,15,0.09526666666666667,0,2.4256,17.2,0.05813953488372093,a
22083,Newcastle United,2.9499999999999997,19,0.15526315789473683,1,2.4318,16.6,0.060240963855421686,h
22088,Newcastle United,0.912,5,0.1824,2,2.3492,15.0,0.09333333333333334,a
22100,Newcastle United,1.238,12,0.10316666666666667,2,2.274,15.6,0.10256410256410256,h
22105,Newcastle United,3.347,14,0.23907142857142857,2,1.9751999999999998,13.0,0.1076923076923077,a
22123,Newcastle United,2.43,19,0.12789473684210528,4,2.1754,13.8,0.15942028985507245,h
22131,Newcastle United,0.512,7,0.07314285714285715,3,1.6878,11.4,0.22807017543859648,a
22141,Newcastle United,2.386,17,0.1403529411764706,2,1.9826000000000001,13.8,0.18840579710144928,h
22146,Newcastle United,0.21800000000000003,4,0.05450000000000001,1,1.7786000000000002,12.2,0.19672131147540983,a
22161,Newcastle United,3.417,14,0.24407142857142855,3,1.7926000000000002,12.2,0.21311475409836064,h
22169,Newcastle United,0.569,11,0.051727272727272726,2,1.4204,10.6,0.20754716981132076,a
22178,Newcastle United,0.5509999999999999,7,0.07871428571428571,0,1.4282,10.6,0.1509433962264151,a
22191,Newcastle United,3.82,24,0.15916666666666665,4,1.7149999999999999,12.0,0.16666666666666666,h
22202,Newcastle United,2.696,17,0.15858823529411767,1,2.2106,14.6,0.136986301369863,h
22209,Newcastle United,1.208,12,0.10066666666666667,1,1.7688,14.2,0.11267605633802817,a
22222,Newcastle United,3.148,18,0.1748888888888889,4,2.2845999999999997,15.6,0.1282051282051282,h
22231,Newcastle United,2.283,21,0.10871428571428571,2,2.6310000000000002,18.4,0.13043478260869565,a
22240,Newcastle United,2.934,20,0.1467,4,2.4538,17.6,0.13636363636363635,h
22248,Newcastle United,4.496,23,0.19547826086956524,4,2.8138,18.8,0.1595744680851064,a
22260,Newcastle United,2.453,18,0.13627777777777778,1,3.0628,20.0,0.15,h
22266,Newcastle United,3.716,12,0.3096666666666667,4,3.1764,18.8,0.1595744680851064,a
22281,Newcastle United,4.322,17,0.25423529411764706,5,3.5842,18.0,0.2,h
22291,Newcastle United,0.256,7,0.036571428571428574,0,3.0486,15.4,0.18181818181818182,a
22304,Newcastle United,1.623,23,0.07056521739130435,1,2.4739999999999998,15.4,0.14285714285714285,h
26606,Newcastle United,0.433489424,3,0.14449647466666668,1,2.0700978848,12.4,0.1774193548387097,h
26620,Newcastle United,1.892870178,14,0.1352050127142857,1,1.7054719203999997,12.8,0.125,a
26629,Newcastle United,1.586936254,10,0.1586936254,2,1.1584591712,11.4,0.08771929824561403,h
26641,Newcastle United,1.488065838,14,0.106290417,2,1.4048723388,12.8,0.109375,a
26646,Newcastle United,1.098520142,15,0.07323467613333333,1,1.2999763672,11.2,0.125,a
26652,Newcastle United,1.343440464,11,0.12213095127272727,1,1.4819665752,12.8,0.109375,h
26669,Newcastle United,1.790481105,14,0.1278915075,0,1.4614887606,12.8,0.09375,a
26676,Newcastle United,1.940869686,21,0.092422366,0,1.532275447,15.0,0.05333333333333334,h
26688,Newcastle United,1.746543693,11,0.15877669936363636,1,1.5839710180000002,14.4,0.041666666666666664,a
26694,Newcastle United,0.859715191,9,0.09552391011111111,1,1.5362100278,13.2,0.045454545454545456,h
26704,Newcastle United,1.922949262,17,0.11311466247058823,3,1.6521117873999998,14.4,0.06944444444444445,a
26713,Newcastle United,1.529572778,18,0.08497626544444443,0,1.599930122,15.2,0.06578947368421052,h
26725,Newcastle United,0.020989025,1,0.020989025,0,1.2159539898,11.2,0.08928571428571429,a
26740,Newcastle United,1.520568605,17,0.08944521205882353,3,1.1707589722,12.4,0.11290322580645161,h
26743,Newcastle United,1.961050372,16,0.12256564825,2,1.3910260084,13.8,0.11594202898550725,a
26760,Newcastle United,3.971558085,27,0.14709474388888888,4,1.8007477729999999,15.8,0.11392405063291139,h
26771,Newcastle United,3.233857229,15,0.21559048193333333,4,2.1416046632,15.2,0.17105263157894737,a
26778,Newcastle United,2.88540599,22,0.13115481772727275,3,2.7144880561999996,19.4,0.16494845360824742,h
26789,Newcastle United,2.242398002,12,0.18686650016666664,2,2.8588539356,18.4,0.16304347826086957,a
26800,Newcastle United,2.481272209,14,0.17723372921428573,2,2.9628983030000002,18.0,0.16666666666666666,a
26810,Newcastle United,2.133272067,17,0.1254865921764706,3,2.5952410994,16.0,0.175,h
26819,Newcastle United,0.860310746,13,0.06617774969230769,1,2.1205318028,15.6,0.14102564102564102,h
26829,Newcastle United,3.083189791,17,0.18136410535294117,3,2.160088563,14.6,0.1506849315068493,a
26839,Newcastle United,1.227159926,11,0.11155999327272727,1,1.9570409478000002,14.4,0.1388888888888889,h
26848,Newcastle United,0.15721101999999998,3,0.052403673333333324,0,1.4922287100000002,12.2,0.13114754098360656,a
26860,Newcastle United,3.490176827,13,0.26847514053846155,4,1.763609662,11.4,0.15789473684210525,h
26870,Newcastle United,0.458820093,3,0.152940031,0,1.6833115314,9.4,0.1702127659574468,a
26880,Newcastle United,1.6322544680000002,9,0.18136160755555558,1,1.3931244667999998,7.8,0.15384615384615385,a
26899,Newcastle United,2.266559972,21,0.10793142723809523,2,1.601004476,9.8,0.14285714285714285,h
26908,Newcastle United,3.606873945,16,0.2254296215625,3,2.290937061,12.4,0.16129032258064516,a
21930,Nottingham Forest,1.1500000000000001,7,0.1642857142857143,1,1.1500000000000001,7.0,0.14285714285714285,a
21944,Nottingham Forest,0.707,14,0.050499999999999996,1,0.9285000000000001,10.5,0.09523809523809523,h
21946,Nottingham Forest,0.73,10,0.073,0,0.8623333333333334,10.333333333333334,0.06451612903225806,a
21963,Nottingham Forest,0.8,6,0.13333333333333333,1,0.84675,9.25,0.08108108108108109,h
21968,Nottingham Forest,1.264,16,0.079,0,0.9301999999999999,10.6,0.05660377358490566,a
21982,Nottingham Forest,3.276,19,0.17242105263157895,2,1.3554,13.0,0.06153846153846154,h
21991,Nottingham Forest,0.641,9,0.07122222222222223,0,1.3422,12.0,0.05,a
22002,Nottingham Forest,0.593,5,0.1186,2,1.3148,11.0,0.09090909090909091,h
22013,Nottingham Forest,1.475,10,0.14750000000000002,2,1.4498,11.8,0.1016949152542373,a
22022,Nottingham Forest,2.226,18,0.12366666666666666,2,1.6421999999999997,12.2,0.13114754098360656,h
22033,Nottingham Forest,0.685,13,0.0526923076923077,0,1.1239999999999999,11.0,0.10909090909090909,h
22038,Nottingham Forest,0.218,4,0.0545,0,1.0394,10.0,0.12,a
22054,Nottingham Forest,1.219,8,0.152375,1,1.1646,10.6,0.09433962264150944,a
22063,Nottingham Forest,1.706,15,0.11373333333333333,0,1.2108,11.6,0.05172413793103448,h
22070,Nottingham Forest,0.794,11,0.07218181818181818,2,0.9244,10.2,0.058823529411764705,h
22083,Nottingham Forest,3.107,15,0.20713333333333334,3,1.4088,10.6,0.11320754716981132,a
22091,Nottingham Forest,0.746,8,0.09325,2,1.5144,11.4,0.14035087719298245,h
22104,Nottingham Forest,1.225,12,0.10208333333333335,2,1.5155999999999998,12.2,0.14754098360655737,a
22108,Nottingham Forest,0.631,9,0.07011111111111111,1,1.3006,11.0,0.18181818181818182,h
22115,Nottingham Forest,0.457,8,0.057125,1,1.2331999999999999,10.4,0.17307692307692307,a
22131,Nottingham Forest,0.9680000000000001,13,0.07446153846153847,2,0.8053999999999999,10.0,0.16,h
22142,Nottingham Forest,2.678,19,0.14094736842105263,2,1.1918,12.2,0.13114754098360656,h
22147,Nottingham Forest,2.255,10,0.22549999999999998,2,1.3978,11.8,0.13559322033898305,a
22162,Nottingham Forest,0.971,8,0.121375,0,1.4658,11.6,0.1206896551724138,h
22168,Nottingham Forest,0.686,10,0.06860000000000001,0,1.5116,12.0,0.1,a
22181,Nottingham Forest,1.953,16,0.1220625,1,1.7086,12.6,0.07936507936507936,a
22192,Nottingham Forest,0.785,12,0.06541666666666666,1,1.3299999999999998,11.2,0.07142857142857142,h
22198,Nottingham Forest,1.947,16,0.1216875,3,1.2683999999999997,12.4,0.08064516129032258,h
22213,Nottingham Forest,2.061,14,0.14721428571428571,1,1.4864000000000002,13.6,0.08823529411764706,a
22223,Nottingham Forest,1.761,18,0.09783333333333333,2,1.7014,15.2,0.10526315789473684,h
22228,Nottingham Forest,1.288,8,0.161,0,1.5684,13.6,0.10294117647058823,a
22242,Nottingham Forest,2.174,14,0.15528571428571428,0,1.8462,14.0,0.08571428571428572,h
22254,Nottingham Forest,1.94,15,0.12933333333333333,3,1.8448,13.8,0.08695652173913043,a
22261,Nottingham Forest,2.447,20,0.12235,2,1.922,15.0,0.09333333333333334,h
22268,Nottingham Forest,1.582,12,0.13183333333333333,2,1.8861999999999999,13.8,0.10144927536231885,a
22276,Nottingham Forest,0.967,6,0.16116666666666665,1,1.8219999999999998,13.4,0.11940298507462686,a
22285,Nottingham Forest,1.374,16,0.085875,2,1.6619999999999997,13.8,0.14492753623188406,h
22300,Nottingham Forest,0.9610000000000001,9,0.10677777777777779,2,1.4662000000000002,12.6,0.14285714285714285,a
26607,Nottingham Forest,1.284796976,14,0.09177121257142858,1,1.2337593952,11.4,0.14035087719298245,h
26616,Nottingham Forest,2.917054006,23,0.12682843504347827,1,1.5007701964,13.6,0.10294117647058823,a
26627,Nottingham Forest,1.410686873,16,0.0881679295625,1,1.589507571,15.6,0.08974358974358974,h
26635,Nottingham Forest,0.589532511,5,0.11790650220000001,1,1.4326140732,13.4,0.08955223880597014,a
26650,Nottingham Forest,1.369229831,4,0.34230745775,2,1.5142600393999999,12.4,0.0967741935483871,a
26653,Nottingham Forest,0.616301809,11,0.05602743718181818,0,1.380561006,11.8,0.0847457627118644,h
26668,Nottingham Forest,1.666537769,16,0.1041586105625,1,1.1304577586,10.4,0.09615384615384616,a
26677,Nottingham Forest,1.891400503,20,0.09457002515,1,1.2266004846,11.2,0.08928571428571429,h
26682,Nottingham Forest,2.585237228,20,0.1292618614,3,1.625741428,14.2,0.09859154929577464,a
26698,Nottingham Forest,2.350107746,19,0.12368988136842105,3,1.821917011,17.2,0.09302325581395349,h
26704,Nottingham Forest,1.178519391,9,0.130946599,1,1.9343605273999998,16.8,0.10714285714285714,h
26714,Nottingham Forest,0.403135539,7,0.05759079128571428,0,1.6816800814000001,15.0,0.10666666666666667,a
26728,Nottingham Forest,1.765872863,12,0.14715607191666666,1,1.6565745533999998,13.4,0.11940298507462686,h
26739,Nottingham Forest,0.8021549099999999,12,0.0668462425,0,1.2999580898,11.8,0.0847457627118644,a
26744,Nottingham Forest,0.65280003,11,0.05934545727272727,3,0.9604965466,10.2,0.09803921568627451,a
26761,Nottingham Forest,2.287121396,17,0.13453655270588236,2,1.1822169476,11.8,0.1016949152542373,h
26766,Nottingham Forest,0.964896571,10,0.0964896571,2,1.294569154,12.4,0.12903225806451613,a
26779,Nottingham Forest,1.316296928,10,0.1316296928,1,1.2046539669999998,12.0,0.13333333333333333,h
26785,Nottingham Forest,2.174932189,11,0.19772110809090912,2,1.4792094228,11.8,0.1694915254237288,a
26801,Nottingham Forest,2.572274362,11,0.23384312381818181,3,1.8631042892,11.8,0.1694915254237288,a
26807,Nottingham Forest,0.529200006,6,0.08820000099999999,1,1.5115200112,9.6,0.1875,h
26820,Nottingham Forest,3.102542553,14,0.22161018235714286,3,1.9390492076,10.4,0.19230769230769232,h
26822,Nottingham Forest,1.000057029,18,0.05555872383333333,0,1.8758012278000002,12.0,0.15,a
26840,Nottingham Forest,4.182436343,14,0.2987454530714286,6,2.2773020586,12.6,0.20634920634920634,h
26845,Nottingham Forest,0.331679204,8,0.0414599005,1,1.8291830269999998,12.0,0.18333333333333332,a
26860,Nottingham Forest,2.439211483,17,0.1434830284117647,3,2.2111853224,14.2,0.18309859154929578,a
26864,Nottingham Forest,0.508611111,6,0.0847685185,0,1.692399034,12.6,0.15873015873015872,h
26878,Nottingham Forest,0.501476091,9,0.055719565666666665,1,1.5926828464,10.8,0.2037037037037037,h
26887,Nottingham Forest,1.3072193220000001,11,0.11883812018181819,4,1.0176394422,10.2,0.17647058823529413,a
26894,Nottingham Forest,0.515032648,8,0.064379081,1,1.0543101309999998,10.2,0.17647058823529413,h
26902,Nottingham Forest,0.967690037,19,0.050931054578947366,1,0.7600058418000001,10.6,0.1320754716981132,a
21926,Sheffield United,1.657,13,0.12746153846153846,1,1.657,13.0,0.07692307692307693,h
21936,Sheffield United,0.79,7,0.11285714285714286,1,1.2235,10.0,0.1,a
21954,Sheffield United,0.579,9,0.06433333333333333,0,1.0086666666666666,9.666666666666666,0.06896551724137931,h
21960,Sheffield United,0.92,16,0.0575,0,0.9865,11.25,0.044444444444444446,a
21970,Sheffield United,0.252,6,0.042,0,0.8396000000000001,10.2,0.0392156862745098,a
21983,Sheffield United,1.409,12,0.11741666666666667,1,0.79,10.0,0.04,h
21986,Sheffield United,0.027999999999999997,2,0.013999999999999999,0,0.6376000000000001,9.0,0.022222222222222223,a
22003,Sheffield United,1.1,11,0.1,2,0.7418,9.4,0.06382978723404255,h
22008,Sheffield United,0.845,9,0.09388888888888888,0,0.7268000000000001,8.0,0.075,a
22023,Sheffield United,0.823,10,0.0823,1,0.841,8.8,0.09090909090909091,h
22028,Sheffield United,0.618,6,0.103,0,0.6828000000000001,7.6,0.07894736842105263,a
22040,Sheffield United,0.8340000000000001,5,0.1668,0,0.844,8.2,0.07317073170731707,h
22052,Sheffield United,0.842,9,0.09355555555555556,1,0.7924,7.8,0.05128205128205128,h
22059,Sheffield United,0.441,6,0.0735,0,0.7116,7.2,0.05555555555555555,a
22065,Sheffield United,0.646,5,0.1292,1,0.6762,6.2,0.06451612903225806,a
22084,Sheffield United,4.195,23,0.1823913043478261,2,1.3916,9.6,0.08333333333333333,h
22090,Sheffield United,0.264,4,0.066,0,1.2776,9.4,0.0851063829787234,a
22101,Sheffield United,2.748,21,0.13085714285714287,2,1.6588,11.8,0.0847457627118644,h
22112,Sheffield United,0.781,9,0.08677777777777779,2,1.7268000000000001,12.4,0.11290322580645161,a
22124,Sheffield United,1.885,10,0.1885,0,1.9746000000000001,13.4,0.08955223880597014,h
22129,Sheffield United,1.984,7,0.2834285714285714,3,1.5324000000000002,10.2,0.13725490196078433,a
22143,Sheffield United,0.587,7,0.08385714285714285,0,1.597,10.8,0.12962962962962962,h
22154,Sheffield United,0.656,12,0.05466666666666667,0,1.1785999999999999,9.0,0.1111111111111111,a
22163,Sheffield United,0.202,5,0.040400000000000005,0,1.0628,8.2,0.07317073170731707,h
22165,Sheffield United,1.966,13,0.15123076923076922,2,1.079,8.8,0.11363636363636363,a
22182,Sheffield United,1.208,10,0.12079999999999999,2,0.9238,9.4,0.0851063829787234,a
22193,Sheffield United,1.787,8,0.223375,3,1.1638,9.6,0.14583333333333334,h
22203,Sheffield United,0.721,5,0.1442,0,1.1767999999999998,8.2,0.17073170731707318,a
22212,Sheffield United,1.744,11,0.15854545454545454,2,1.4852,9.4,0.19148936170212766,h
22217,Sheffield United,0.834,9,0.09266666666666666,0,1.2588000000000001,8.6,0.16279069767441862,a
22232,Sheffield United,1.983,18,0.11016666666666668,1,1.4138000000000002,10.2,0.11764705882352941,h
22240,Sheffield United,1.8719999999999999,16,0.11699999999999999,1,1.4308,11.8,0.06779661016949153,a
22254,Sheffield United,2.49,17,0.14647058823529413,1,1.7846,14.2,0.07042253521126761,h
22257,Sheffield United,0.46599999999999997,13,0.03584615384615385,0,1.5290000000000001,14.6,0.0410958904109589,a
22274,Sheffield United,0.6970000000000001,6,0.11616666666666668,0,1.5016,14.0,0.04285714285714286,h
22280,Sheffield United,0.422,8,0.05275,0,1.1894000000000002,12.0,0.03333333333333333,h
22285,Sheffield United,0.552,7,0.07885714285714286,1,0.9254000000000001,10.2,0.0392156862745098,a
22303,Sheffield United,0.763,6,0.12716666666666668,1,0.58,8.0,0.05,h
26606,Southampton,2.1531569950000002,19,0.11332405236842107,0,2.1531569950000002,19.0,0.0,a
26616,Southampton,0.214951627,5,0.0429903254,0,1.1840543110000001,12.0,0.0,h
26623,Southampton,1.647134464,18,0.09150747022222222,1,1.338414362,14.0,0.023809523809523808,a
26632,Southampton,1.5135247120000002,6,0.2522541186666667,0,1.3821919495000001,12.0,0.020833333333333332,h
26643,Southampton,2.98272805,11,0.27115709545454547,1,1.7022991696000003,11.8,0.03389830508474576,h
26661,Southampton,0.6960676899999999,9,0.07734085444444444,1,1.4108813086,9.8,0.061224489795918366,a
26666,Southampton,1.302638942,8,0.16282986775,1,1.6284187715999998,10.4,0.07692307692307693,a
26678,Southampton,2.434364955,14,0.17388321107142857,2,1.7858648698,9.6,0.10416666666666667,h
26683,Southampton,0.36998860499999997,5,0.07399772099999999,0,1.5571576484,9.4,0.10638297872340426,a
26699,Southampton,0.540345021,9,0.06003833566666667,1,1.0686810426000002,9.0,0.1111111111111111,h
26711,Southampton,0.792655163,9,0.08807279588888889,0,1.0879985372,9.0,0.08888888888888889,a
26721,Southampton,1.9754093750000001,7,0.2822013392857143,2,1.2225526238,8.8,0.11363636363636363,h
26723,Southampton,0.947631969,10,0.0947631969,1,0.9252060266000001,8.0,0.1,a
26741,Southampton,1.910141379,6,0.3183568965,1,1.2332365814000001,8.2,0.12195121951219512,h
26742,Southampton,0.38583235,4,0.0964580875,0,1.2023340472000001,7.2,0.1111111111111111,a
26759,Southampton,1.273749262,9,0.14152769577777777,0,1.2985528670000002,7.2,0.1111111111111111,h
26763,Southampton,0.280031015,5,0.056006203,0,0.9594771950000001,6.8,0.058823529411764705,a
26780,Southampton,2.198808898,18,0.12215604988888888,0,1.2097125807999998,8.4,0.023809523809523808,h
26784,Southampton,1.34114159,7,0.19159165571428574,1,1.0959126229999998,8.6,0.023255813953488372,a
26799,Southampton,0.249613612,8,0.0312017015,0,1.0686688753999998,9.4,0.02127659574468085,h
